id/name    minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
66    2.828427     80.669047     11.456422     8.870653     31.500000     125.000000     14.774613     6.382872          c
67    0.000000     36.041630     6.232950     4.776623     0.000000     31.500000     3.857118     1.765340          c
68    12.242641     31.213203     6.120604     4.754527     3.500000     25.500000     4.069223     1.962222          c
69    0.000000     31.556349     6.091191     4.475958     0.000000     20.000000     3.235873     1.555375          c
70    2.828427     36.041630     6.308000     4.835626     1.500000     30.500000     3.345778     1.622378          c
71    2.000000     36.041630     6.417249     5.221330     16.000000     30.500000     3.705335     1.808924          c
72    0.000000     36.041630     6.458974     5.347881     0.000000     30.500000     3.765356     1.862319          c
73    7.414214     81.982755     8.560893     9.487656     1.500000     117.000000     8.013748     5.340046          c
74    2.000000     67.840620     9.292832     10.185799     0.000000     115.500000     9.925679     6.314165          c
75    8.828427     162.367531     10.669276     8.710644     5.000000     235.000000     13.213396     5.228047          c
76    2.000000     162.367531     10.738243     10.111775     6.000000     235.000000     13.620724     6.616491          c
77    4.828427     67.941125     11.124472     8.191655     0.500000     125.000000     14.036705     5.661342          c
78    0.000000     162.367531     8.160906     7.684002     0.000000     235.000000     8.539782     3.975828          c
79    2.828427     162.367531     8.228648     8.189487     0.000000     235.000000     8.628825     4.362344          c
80    2.828427     162.367531     8.558431     8.725326     1.000000     234.000000     9.746508     4.982536          c
81    2.000000     46.284271     7.055142     7.446409     1.000000     63.500000     5.817038     3.601089          c
82    11.656854     67.840620     9.566574     10.321874     4.000000     116.500000     10.529194     6.668462          c
83    2.000000     65.355338     9.542496     9.950544     0.500000     68.000000     8.887786     5.624597          c
84    2.000000     62.284271     9.157224     10.151386     1.500000     68.000000     8.819930     5.838926          c
85    19.071068     60.526911     8.914625     9.360357     15.500000     68.000000     9.007608     5.430389          c
86    11.414214     96.568542     10.520532     10.970929     3.500000     171.000000     10.865972     6.870887          c
87    10.242641     95.154328     9.401396     9.430381     3.500000     212.500000     10.589141     5.535088          c
88    8.828427     118.610172     11.021997     10.318254     5.000000     128.500000     12.839829     7.055631          c
89    10.242641     97.982755     9.421300     9.161850     3.500000     212.000000     10.594881     5.195866          c
90    0.000000     57.698484     8.266777     8.814385     0.000000     57.500000     7.073932     4.616334          c
91    2.828427     52.041630     7.724988     7.590133     0.500000     47.500000     6.600852     3.690736          c
92    2.000000     65.355338     9.552144     9.629055     0.000000     68.000000     9.236295     5.593647          c
93    2.000000     60.526911     8.985151     8.819925     8.000000     58.000000     8.464583     4.868249          c
94    4.000000     65.355338     9.187035     8.934844     3.000000     57.500000     8.436683     5.096850          c
95    0.000000     81.840620     10.155588     8.064043     0.000000     154.500000     12.181023     4.912207          c
96    2.000000     65.254833     9.031579     7.394566     0.500000     101.500000     9.804392     4.155589          c
97    5.656854     51.698484     7.804557     6.595595     0.500000     89.500000     8.421611     3.369874          c
98    2.000000     67.941125     8.681335     6.848595     0.000000     203.000000     12.524112     3.767790          c
0    6.242641     108.568542     11.853287     9.991299     0.500000     163.000000     15.767081     6.986744          d
1    0.000000     145.982755     13.218227     9.941431     0.000000     190.500000     17.267895     7.277584          d
2    7.414214     283.078208     18.855559     13.981258     2.000000     639.000000     27.122902     11.812844          d
3    30.142135     95.497474     11.741772     9.658281     15.000000     251.500000     17.622756     6.997649          d
4    2.000000     75.698484     9.177099     8.121432     1.000000     87.000000     10.251748     4.915187          d
5    2.000000     75.698484     9.641497     8.234294     0.500000     145.000000     12.077179     5.268156          d
6    14.242641     115.497474     11.828822     9.194083     5.500000     209.500000     17.396263     6.566990          d
7    0.000000     198.409161     14.736153     10.700642     0.000000     341.500000     21.696463     8.308468          d
8    2.000000     79.941125     9.534925     12.351006     5.500000     92.000000     11.262830     9.389465          d
9    3.414214     63.112698     8.604202     10.646111     0.500000     92.500000     10.351320     7.313990          d
10    6.000000     59.112698     8.261212     9.265730     0.000000     159.000000     11.749895     5.524752          d
11    8.828427     107.296463     10.355893     11.297500     3.000000     147.500000     12.533716     8.316254          d
12    2.000000     108.568542     11.763616     10.242524     2.000000     163.000000     15.551055     7.549028          d
13    5.656854     108.124890     10.098962     10.845944     2.000000     148.500000     12.049015     7.384298          d
14    7.656854     50.284271     7.703492     9.566678     3.000000     82.000000     8.359257     5.553229          d
15    2.000000     50.284271     8.058830     9.769265     0.500000     83.500000     8.714613     5.717349          d
16    10.485281     64.526911     9.086067     9.788304     3.500000     102.500000     9.447757     5.761798          d
17    6.828427     50.284270     8.079651     9.183656     3.000000     60.500000     7.868265     5.316594          d
18    13.656854     63.941125     8.855871     9.378084     8.000000     103.000000     9.831796     5.501136          d
19    5.656854     71.355338     9.837286     9.564624     2.000000     112.500000     12.115959     6.401703          d
20    0.000000     53.698484     8.717995     9.424742     0.000000     111.500000     10.031870     5.795632          d
21    0.000000     50.041630     6.671426     6.388384     0.000000     79.500000     6.032553     3.057744          d
22    2.000000     50.041630     6.167506     5.733195     0.000000     78.500000     5.326052     2.510556          d
23    2.000000     95.497474     11.679975     9.601516     3.000000     252.500000     17.305415     6.781636          d
24    5.656854     40.627416     7.057116     7.187847     0.000000     55.000000     6.389053     3.816538          d
25    2.000000     42.384776     7.145371     7.223392     0.000000     55.000000     6.484145     3.888368          d
